,exp_name,env_name,seed,metric,env_step,value
0,dreamerv3,acrobot_swingup,1,avg_return,0,13.120669462840148
1,dreamerv3,acrobot_swingup,1,avg_return,50000,112.59228027777696
2,dreamerv3,acrobot_swingup,1,avg_return,100000,115.13945706023542
3,dreamerv3,acrobot_swingup,1,avg_return,150000,150.76014156830527
4,dreamerv3,acrobot_swingup,1,avg_return,200000,142.56955216212887
5,dreamerv3,acrobot_swingup,1,avg_return,250000,270.4651503356054
6,dreamerv3,acrobot_swingup,1,avg_return,300000,337.834130686985
7,dreamerv3,acrobot_swingup,1,avg_return,350000,286.38462336910044
8,dreamerv3,acrobot_swingup,1,avg_return,400000,304.9890861232979
9,dreamerv3,acrobot_swingup,1,avg_return,450000,388.76025060311605
10,dreamerv3,acrobot_swingup,1,avg_return,500000,338.5872266513805
11,dreamerv3,acrobot_swingup,2,avg_return,0,3.6105461237222882
12,dreamerv3,acrobot_swingup,2,avg_return,50000,69.59034349460852
13,dreamerv3,acrobot_swingup,2,avg_return,100000,104.69974042778291
14,dreamerv3,acrobot_swingup,2,avg_return,150000,141.09878939241472
15,dreamerv3,acrobot_swingup,2,avg_return,200000,292.76417702223085
16,dreamerv3,acrobot_swingup,2,avg_return,250000,316.30840908799877
17,dreamerv3,acrobot_swingup,2,avg_return,300000,277.1455694865065
18,dreamerv3,acrobot_swingup,2,avg_return,350000,335.4682685055874
19,dreamerv3,acrobot_swingup,2,avg_return,400000,413.62100211548324
20,dreamerv3,acrobot_swingup,2,avg_return,450000,274.0980262476388
21,dreamerv3,acrobot_swingup,2,avg_return,500000,362.02168719900055
22,dreamerv3,acrobot_swingup,3,avg_return,0,2.8047447556226683
23,dreamerv3,acrobot_swingup,3,avg_return,50000,84.05063484127102
24,dreamerv3,acrobot_swingup,3,avg_return,100000,90.00655948017972
25,dreamerv3,acrobot_swingup,3,avg_return,150000,144.28593900927683
26,dreamerv3,acrobot_swingup,3,avg_return,200000,257.8289647069259
27,dreamerv3,acrobot_swingup,3,avg_return,250000,328.7636519710185
28,dreamerv3,acrobot_swingup,3,avg_return,300000,317.41926696114416
29,dreamerv3,acrobot_swingup,3,avg_return,350000,382.94397760632165
30,dreamerv3,acrobot_swingup,3,avg_return,400000,371.6977152980985
31,dreamerv3,acrobot_swingup,3,avg_return,450000,372.893653248243
32,dreamerv3,acrobot_swingup,3,avg_return,500000,380.77748823606
33,dreamerv3,cartpole_balance,1,avg_return,0,240.09940211934008
34,dreamerv3,cartpole_balance,1,avg_return,50000,949.8524163564047
35,dreamerv3,cartpole_balance,1,avg_return,100000,695.3427394750494
36,dreamerv3,cartpole_balance,1,avg_return,150000,980.1646986802419
37,dreamerv3,cartpole_balance,1,avg_return,200000,993.6725743214289
38,dreamerv3,cartpole_balance,1,avg_return,250000,995.6748388707638
39,dreamerv3,cartpole_balance,1,avg_return,300000,996.1906729241213
40,dreamerv3,cartpole_balance,1,avg_return,350000,995.6661872565746
41,dreamerv3,cartpole_balance,1,avg_return,400000,995.7867907484373
42,dreamerv3,cartpole_balance,1,avg_return,450000,990.4349536399046
43,dreamerv3,cartpole_balance,1,avg_return,500000,995.9195957680544
44,dreamerv3,cartpole_balance,2,avg_return,0,220.48179624735107
45,dreamerv3,cartpole_balance,2,avg_return,50000,864.823342718572
46,dreamerv3,cartpole_balance,2,avg_return,100000,958.608540336291
47,dreamerv3,cartpole_balance,2,avg_return,150000,994.512909412384
48,dreamerv3,cartpole_balance,2,avg_return,200000,991.1069233417511
49,dreamerv3,cartpole_balance,2,avg_return,250000,995.1122976740202
50,dreamerv3,cartpole_balance,2,avg_return,300000,995.9178094267845
51,dreamerv3,cartpole_balance,2,avg_return,350000,994.5725574493408
52,dreamerv3,cartpole_balance,2,avg_return,400000,996.1313395897547
53,dreamerv3,cartpole_balance,2,avg_return,450000,993.6948050955931
54,dreamerv3,cartpole_balance,2,avg_return,500000,993.7543382545313
55,dreamerv3,cartpole_balance,3,avg_return,0,177.41470009762875
56,dreamerv3,cartpole_balance,3,avg_return,50000,970.095510651668
57,dreamerv3,cartpole_balance,3,avg_return,100000,916.5159431199232
58,dreamerv3,cartpole_balance,3,avg_return,150000,987.1716957588991
59,dreamerv3,cartpole_balance,3,avg_return,200000,978.7444699307283
60,dreamerv3,cartpole_balance,3,avg_return,250000,994.9125005404154
61,dreamerv3,cartpole_balance,3,avg_return,300000,995.623884499073
62,dreamerv3,cartpole_balance,3,avg_return,350000,994.1196074684461
63,dreamerv3,cartpole_balance,3,avg_return,400000,983.87505342563
64,dreamerv3,cartpole_balance,3,avg_return,450000,996.2736458082994
65,dreamerv3,cartpole_balance,3,avg_return,500000,995.162776440382
66,dreamerv3,cartpole_balance_sparse,1,avg_return,0,35.416666666666664
67,dreamerv3,cartpole_balance_sparse,1,avg_return,50000,82.25
68,dreamerv3,cartpole_balance_sparse,1,avg_return,100000,979.75
69,dreamerv3,cartpole_balance_sparse,1,avg_return,150000,999.5
70,dreamerv3,cartpole_balance_sparse,1,avg_return,200000,974.9166666666666
71,dreamerv3,cartpole_balance_sparse,1,avg_return,250000,1000.0
72,dreamerv3,cartpole_balance_sparse,1,avg_return,300000,997.5833333333334
73,dreamerv3,cartpole_balance_sparse,1,avg_return,350000,1000.0
74,dreamerv3,cartpole_balance_sparse,1,avg_return,400000,999.0
75,dreamerv3,cartpole_balance_sparse,1,avg_return,450000,1000.0
76,dreamerv3,cartpole_balance_sparse,1,avg_return,500000,978.4166666666666
77,dreamerv3,cartpole_balance_sparse,2,avg_return,0,25.833333333333332
78,dreamerv3,cartpole_balance_sparse,2,avg_return,50000,594.3333333333334
79,dreamerv3,cartpole_balance_sparse,2,avg_return,100000,1000.0
80,dreamerv3,cartpole_balance_sparse,2,avg_return,150000,1000.0
81,dreamerv3,cartpole_balance_sparse,2,avg_return,200000,996.5833333333334
82,dreamerv3,cartpole_balance_sparse,2,avg_return,250000,994.25
83,dreamerv3,cartpole_balance_sparse,2,avg_return,300000,994.0
84,dreamerv3,cartpole_balance_sparse,2,avg_return,350000,1000.0
85,dreamerv3,cartpole_balance_sparse,2,avg_return,400000,998.5
86,dreamerv3,cartpole_balance_sparse,2,avg_return,450000,1000.0
87,dreamerv3,cartpole_balance_sparse,2,avg_return,500000,999.0833333333334
88,dreamerv3,cartpole_balance_sparse,3,avg_return,0,19.916666666666668
89,dreamerv3,cartpole_balance_sparse,3,avg_return,50000,207.91666666666666
90,dreamerv3,cartpole_balance_sparse,3,avg_return,100000,1000.0
91,dreamerv3,cartpole_balance_sparse,3,avg_return,150000,926.6666666666666
92,dreamerv3,cartpole_balance_sparse,3,avg_return,200000,1000.0
93,dreamerv3,cartpole_balance_sparse,3,avg_return,250000,1000.0
94,dreamerv3,cartpole_balance_sparse,3,avg_return,300000,999.8333333333334
95,dreamerv3,cartpole_balance_sparse,3,avg_return,350000,999.75
96,dreamerv3,cartpole_balance_sparse,3,avg_return,400000,952.5
97,dreamerv3,cartpole_balance_sparse,3,avg_return,450000,999.4166666666666
98,dreamerv3,cartpole_balance_sparse,3,avg_return,500000,423.25
99,dreamerv3,cartpole_swingup,1,avg_return,0,89.818640190731
100,dreamerv3,cartpole_swingup,1,avg_return,50000,566.6874348872293
101,dreamerv3,cartpole_swingup,1,avg_return,100000,670.796023701936
102,dreamerv3,cartpole_swingup,1,avg_return,150000,836.8076215526776
103,dreamerv3,cartpole_swingup,1,avg_return,200000,855.1604908008203
104,dreamerv3,cartpole_swingup,1,avg_return,250000,742.9484515439508
105,dreamerv3,cartpole_swingup,1,avg_return,300000,849.4193787911823
106,dreamerv3,cartpole_swingup,1,avg_return,350000,864.3758306358551
107,dreamerv3,cartpole_swingup,1,avg_return,400000,869.7852861440041
108,dreamerv3,cartpole_swingup,1,avg_return,450000,868.8182400373413
109,dreamerv3,cartpole_swingup,1,avg_return,500000,855.1177725635058
110,dreamerv3,cartpole_swingup,2,avg_return,0,58.31991863063206
111,dreamerv3,cartpole_swingup,2,avg_return,50000,570.9301082842054
112,dreamerv3,cartpole_swingup,2,avg_return,100000,833.7134271661813
113,dreamerv3,cartpole_swingup,2,avg_return,150000,851.0798850011946
114,dreamerv3,cartpole_swingup,2,avg_return,200000,867.468146382001
115,dreamerv3,cartpole_swingup,2,avg_return,250000,834.8625146536207
116,dreamerv3,cartpole_swingup,2,avg_return,300000,867.6828876189433
117,dreamerv3,cartpole_swingup,2,avg_return,350000,873.2241246844255
118,dreamerv3,cartpole_swingup,2,avg_return,400000,869.6542021172496
119,dreamerv3,cartpole_swingup,2,avg_return,450000,873.442475554183
120,dreamerv3,cartpole_swingup,2,avg_return,500000,875.2371927096405
121,dreamerv3,cartpole_swingup,3,avg_return,0,111.05716514763344
122,dreamerv3,cartpole_swingup,3,avg_return,50000,596.9054962161237
123,dreamerv3,cartpole_swingup,3,avg_return,100000,736.0028440229925
124,dreamerv3,cartpole_swingup,3,avg_return,150000,837.8965900306601
125,dreamerv3,cartpole_swingup,3,avg_return,200000,844.4938210754957
126,dreamerv3,cartpole_swingup,3,avg_return,250000,867.1186916562712
127,dreamerv3,cartpole_swingup,3,avg_return,300000,862.8829498715018
128,dreamerv3,cartpole_swingup,3,avg_return,350000,861.2720180188563
129,dreamerv3,cartpole_swingup,3,avg_return,400000,869.8824027447695
130,dreamerv3,cartpole_swingup,3,avg_return,450000,865.5937241761279
131,dreamerv3,cartpole_swingup,3,avg_return,500000,861.3507875005429
132,dreamerv3,cartpole_swingup_sparse,1,avg_return,0,0.0
