,exp_name,env_name,seed,metric,env_step,value
0,metra,dmc_humanoid,3,unique_coordinates,0.0,4.0
1,metra,dmc_humanoid,3,unique_coordinates,1666666.6666666667,18.0
2,metra,dmc_humanoid,3,unique_coordinates,3333333.3333333335,45.0
3,metra,dmc_humanoid,3,unique_coordinates,5000000.0,80.0
4,metra,dmc_humanoid,3,unique_coordinates,6666666.666666667,117.0
5,metra,dmc_humanoid,3,unique_coordinates,8333333.333333333,133.0
6,metra,dmc_humanoid,3,unique_coordinates,10000000.0,145.0
7,metra,dmc_humanoid,3,unique_coordinates,11666666.666666666,163.0
8,metra,dmc_humanoid,3,unique_coordinates,13333333.333333334,154.0
9,metra,dmc_humanoid,3,unique_coordinates,15000000.0,201.0
10,metra,dmc_humanoid,3,unique_coordinates,16666666.666666666,200.0
11,metra,dmc_humanoid,3,unique_coordinates,18333333.333333332,252.0
12,metra,dmc_humanoid,3,unique_coordinates,20000000.0,253.0
13,metra,dmc_humanoid,3,unique_coordinates,21666666.666666668,274.0
14,metra,dmc_humanoid,3,unique_coordinates,23333333.333333332,264.0
15,metra,dmc_humanoid,3,unique_coordinates,25000000.0,217.0
16,metra,dmc_humanoid,3,unique_coordinates,26666666.666666668,248.0
17,metra,dmc_humanoid,3,unique_coordinates,28333333.333333332,310.0
18,metra,dmc_humanoid,2,unique_coordinates,0.0,5.0
19,metra,dmc_humanoid,2,unique_coordinates,1666666.6666666667,19.0
20,metra,dmc_humanoid,2,unique_coordinates,3333333.3333333335,67.0
21,metra,dmc_humanoid,2,unique_coordinates,5000000.0,103.0
22,metra,dmc_humanoid,2,unique_coordinates,6666666.666666667,131.0
23,metra,dmc_humanoid,2,unique_coordinates,8333333.333333333,125.0
24,metra,dmc_humanoid,2,unique_coordinates,10000000.0,177.0
25,metra,dmc_humanoid,2,unique_coordinates,11666666.666666666,169.0
26,metra,dmc_humanoid,2,unique_coordinates,13333333.333333334,200.0
27,metra,dmc_humanoid,2,unique_coordinates,15000000.0,262.0
28,metra,dmc_humanoid,2,unique_coordinates,16666666.666666666,269.0
29,metra,dmc_humanoid,2,unique_coordinates,18333333.333333332,244.0
30,metra,dmc_humanoid,2,unique_coordinates,20000000.0,280.0
31,metra,dmc_humanoid,2,unique_coordinates,21666666.666666668,221.0
32,metra,dmc_humanoid,2,unique_coordinates,23333333.333333332,270.0
33,metra,dmc_humanoid,2,unique_coordinates,25000000.0,312.0
34,metra,dmc_humanoid,2,unique_coordinates,26666666.666666668,269.0
35,metra,dmc_humanoid,2,unique_coordinates,28333333.333333332,293.0
36,metra,dmc_humanoid,1,unique_coordinates,0.0,4.0
37,metra,dmc_humanoid,1,unique_coordinates,1666666.6666666667,17.0
38,metra,dmc_humanoid,1,unique_coordinates,3333333.3333333335,36.0
39,metra,dmc_humanoid,1,unique_coordinates,5000000.0,59.0
40,metra,dmc_humanoid,1,unique_coordinates,6666666.666666667,121.0
41,metra,dmc_humanoid,1,unique_coordinates,8333333.333333333,163.0
42,metra,dmc_humanoid,1,unique_coordinates,10000000.0,187.0
43,metra,dmc_humanoid,1,unique_coordinates,11666666.666666666,198.0
44,metra,dmc_humanoid,1,unique_coordinates,13333333.333333334,251.0
45,metra,dmc_humanoid,1,unique_coordinates,15000000.0,254.0
46,metra,dmc_humanoid,1,unique_coordinates,16666666.666666666,280.0
47,metra,dmc_humanoid,1,unique_coordinates,18333333.333333332,281.0
48,metra,dmc_humanoid,1,unique_coordinates,20000000.0,318.0
49,metra,dmc_humanoid,1,unique_coordinates,21666666.666666668,364.0
50,metra,dmc_humanoid,1,unique_coordinates,23333333.333333332,401.0
51,metra,dmc_humanoid,1,unique_coordinates,25000000.0,397.0
52,metra,dmc_humanoid,1,unique_coordinates,26666666.666666668,431.0
53,metra,dmc_humanoid,1,unique_coordinates,28333333.333333332,395.0
