,exp_name,env_name,seed,metric,env_step,value
0,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,0.0,0.8968749642372131
1,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,9961472.0,8.912500381469727
2,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,19988480.0,11.881248474121094
3,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,29949952.0,16.349998474121094
4,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,39976960.0,17.099998474121094
5,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,49938432.0,17.443748474121094
6,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,59965440.0,18.303123474121094
7,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,69992448.0,17.568748474121094
8,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,79953920.0,17.912498474121094
9,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,89980928.0,18.178123474121094
10,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,99942400.0,20.834373474121094
11,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,109969408.0,19.787498474121094
12,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,119996416.0,20.537498474121094
13,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,129957888.0,21.506248474121094
14,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,139984896.0,20.521873474121094
15,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,149946368.0,21.553123474121094
16,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,159973376.0,21.225000381469727
17,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,169934848.0,21.553123474121094
18,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,179961856.0,20.193748474121094
19,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,189988864.0,21.568748474121094
20,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,199950336.0,23.271875381469727
21,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,209977344.0,22.506248474121094
22,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,219938816.0,22.224998474121094
23,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,229965824.0,23.678123474121094
24,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,239992832.0,23.787498474121094
25,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,249954304.0,23.303125381469727
26,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,259981312.0,24.053123474121094
27,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,269942784.0,24.428123474121094
28,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,279969792.0,24.443750381469727
29,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,289996800.0,25.271875381469727
30,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,299958272.0,25.39687728881836
31,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,309985280.0,23.209373474121094
32,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,319946752.0,26.115623474121094
33,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,329973760.0,24.084373474121094
34,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,339935232.0,23.459373474121094
35,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,349962240.0,25.35000228881836
36,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,359989248.0,23.459373474121094
37,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,369950720.0,23.646873474121094
38,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,379977728.0,24.303123474121094
39,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,389939200.0,23.537498474121094
40,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,399966208.0,25.724998474121094
41,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,409993216.0,25.771873474121094
42,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,419954688.0,24.787498474121094
43,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,429981696.0,25.006248474121094
44,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,439943168.0,24.178123474121094
45,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,449970176.0,26.60000228881836
46,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,459997184.0,23.912498474121094
47,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,469958656.0,24.912500381469727
48,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,479985664.0,22.599998474121094
49,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,489947136.0,28.36562728881836
50,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,499974144.0,27.599998474121094
51,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,509935616.0,26.099998474121094
52,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,519962624.0,25.818748474121094
53,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,529989632.0,25.803123474121094
54,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,539951104.0,24.834373474121094
55,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,549978112.0,28.193748474121094
56,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,559939584.0,25.771875381469727
57,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,569966592.0,24.459375381469727
58,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,579993600.0,25.099998474121094
59,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,589955072.0,28.224998474121094
60,ppo_simba,Craftax-Symbolic-v1,4000,avg_return,599982080.0,24.459373474121094
