,exp_name,env_name,seed,metric,env_step,value
0,ppo,Craftax-Symbolic-v1,4000,avg_return,0.0,0.9124999642372131
1,ppo,Craftax-Symbolic-v1,4000,avg_return,9961472.0,7.912499904632568
2,ppo,Craftax-Symbolic-v1,4000,avg_return,19988480.0,11.787498474121094
3,ppo,Craftax-Symbolic-v1,4000,avg_return,29949952.0,14.990623474121094
4,ppo,Craftax-Symbolic-v1,4000,avg_return,39976960.0,16.912498474121094
5,ppo,Craftax-Symbolic-v1,4000,avg_return,49938432.0,17.709373474121094
6,ppo,Craftax-Symbolic-v1,4000,avg_return,59965440.0,18.568748474121094
7,ppo,Craftax-Symbolic-v1,4000,avg_return,69992448.0,18.256248474121094
8,ppo,Craftax-Symbolic-v1,4000,avg_return,79953920.0,17.615623474121094
9,ppo,Craftax-Symbolic-v1,4000,avg_return,89980928.0,18.396873474121094
10,ppo,Craftax-Symbolic-v1,4000,avg_return,99942400.0,18.256248474121094
11,ppo,Craftax-Symbolic-v1,4000,avg_return,109969408.0,18.896873474121094
12,ppo,Craftax-Symbolic-v1,4000,avg_return,119996416.0,18.974998474121094
13,ppo,Craftax-Symbolic-v1,4000,avg_return,129957888.0,19.678123474121094
14,ppo,Craftax-Symbolic-v1,4000,avg_return,139984896.0,18.428123474121094
15,ppo,Craftax-Symbolic-v1,4000,avg_return,149946368.0,19.303123474121094
16,ppo,Craftax-Symbolic-v1,4000,avg_return,159973376.0,18.959373474121094
17,ppo,Craftax-Symbolic-v1,4000,avg_return,169934848.0,19.724998474121094
18,ppo,Craftax-Symbolic-v1,4000,avg_return,179961856.0,18.490623474121094
19,ppo,Craftax-Symbolic-v1,4000,avg_return,189988864.0,20.162498474121094
20,ppo,Craftax-Symbolic-v1,4000,avg_return,199950336.0,20.240623474121094
21,ppo,Craftax-Symbolic-v1,4000,avg_return,209977344.0,20.178123474121094
22,ppo,Craftax-Symbolic-v1,4000,avg_return,219938816.0,20.724998474121094
23,ppo,Craftax-Symbolic-v1,4000,avg_return,229965824.0,19.865623474121094
24,ppo,Craftax-Symbolic-v1,4000,avg_return,239992832.0,20.224998474121094
25,ppo,Craftax-Symbolic-v1,4000,avg_return,249954304.0,19.553123474121094
26,ppo,Craftax-Symbolic-v1,4000,avg_return,259981312.0,20.912498474121094
27,ppo,Craftax-Symbolic-v1,4000,avg_return,269942784.0,20.787498474121094
28,ppo,Craftax-Symbolic-v1,4000,avg_return,279969792.0,20.396873474121094
29,ppo,Craftax-Symbolic-v1,4000,avg_return,289996800.0,20.678123474121094
30,ppo,Craftax-Symbolic-v1,4000,avg_return,299958272.0,20.287498474121094
31,ppo,Craftax-Symbolic-v1,4000,avg_return,309985280.0,20.334373474121094
32,ppo,Craftax-Symbolic-v1,4000,avg_return,319946752.0,20.709373474121094
33,ppo,Craftax-Symbolic-v1,4000,avg_return,329973760.0,21.162498474121094
34,ppo,Craftax-Symbolic-v1,4000,avg_return,339935232.0,20.631248474121094
35,ppo,Craftax-Symbolic-v1,4000,avg_return,349962240.0,21.224994659423828
36,ppo,Craftax-Symbolic-v1,4000,avg_return,359989248.0,21.271873474121094
37,ppo,Craftax-Symbolic-v1,4000,avg_return,369950720.0,20.990623474121094
38,ppo,Craftax-Symbolic-v1,4000,avg_return,379977728.0,21.474998474121094
39,ppo,Craftax-Symbolic-v1,4000,avg_return,389939200.0,20.115623474121094
40,ppo,Craftax-Symbolic-v1,4000,avg_return,399966208.0,20.943748474121094
41,ppo,Craftax-Symbolic-v1,4000,avg_return,409993216.0,21.162498474121094
42,ppo,Craftax-Symbolic-v1,4000,avg_return,419954688.0,21.256248474121094
43,ppo,Craftax-Symbolic-v1,4000,avg_return,429981696.0,21.037498474121094
44,ppo,Craftax-Symbolic-v1,4000,avg_return,439943168.0,20.131248474121094
45,ppo,Craftax-Symbolic-v1,4000,avg_return,449970176.0,20.724998474121094
46,ppo,Craftax-Symbolic-v1,4000,avg_return,459997184.0,21.553123474121094
47,ppo,Craftax-Symbolic-v1,4000,avg_return,469958656.0,21.396873474121094
48,ppo,Craftax-Symbolic-v1,4000,avg_return,479985664.0,22.459373474121094
49,ppo,Craftax-Symbolic-v1,4000,avg_return,489947136.0,22.021873474121094
50,ppo,Craftax-Symbolic-v1,4000,avg_return,499974144.0,23.381248474121094
